# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Google Ads Account
# Property: olera.care - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20260407
# End date: 20260413
Page title and screen class,Views,Active users,Sessions,Engagement rate,Bounce rate,Average engagement time per active user,Views per active user,Event count,Key events,Total revenue
"ALL SAINTS HOME HEALTH CARE INC, Denton TX: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"AM Home Healthcare, El Paso TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"ARTiCare, Silverdale WA: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,4,0,0
"ASCENTIA HEALTHCARE, Humble TX: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,4,0,0
"AT Home Care Hospice, Williamsburg VA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"AVIVA Baldwin Park, Staunton VA: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Aaa Care Home, Corvallis OR: Pricing & Availability | Olera.care",1,1,1,1,0,21,1,5,0,0
"Abbey Church Village, Dublin OH: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Ability Home Health Services, Vista CA: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"Able Health Care Service, Hempstead village NY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Absolut Care of Aurora Park, Hamburg NY: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"Absolute Angels Home Care, Fort Wayne IN: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Absolute Care Residence, Sunrise FL: Pricing & Availability | Olera.care",1,1,1,1,0,56,1,5,0,0
"Abundance of Love Supported Living, Forest Park OH: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Abundant Living Estates, Radcliff KY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"AccentCare Home Health in affiliation with Baylor Scott & White Health, McKinney TX: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"AccentCare Home Health, Loveland CO: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"AccentCare Home Health, Round Rock TX: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Access Home Healthcare Services, Fort Worth TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"AccessEdge Home Health Care of Wichita, Wichita KS: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Accessible Home Health Care of Des Moines, Altoona IA: Pricing & Availability | Olera.care",1,1,1,1,0,4,1,2,0,0
"Accessible Home Health Care of West Palm Beach, The Acreage FL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Accolade Living Centers, Pueblo CO: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Aceptio Home Health Care, Orangevale CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Adalena Adult Family Home, Frederickson WA: Pricing & Availability | Olera.care",1,1,1,1,0,27,1,4,0,0
"AdamsPlace, Murfreesboro TN: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Addison-Oaks Manor, Rochester Hills MI: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Adore HealthCare, Middletown OH: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Adult Care of Parma 2 & 3, Parma Heights OH: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,4,0,0
"Adult Daycare & Activity Center, Poinciana FL: Pricing & Availability | Olera.care",1,1,1,1,0,25,1,5,0,0
"Adult Transitional Care, State College PA: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,5,0,0
"Advanced Home Health of NJ, Elmont NY: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,5,0,0
"Advantage Home Care, Conroe TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Advantage Home Health, Brunswick GA: Pricing & Availability | Olera.care",1,1,1,0,1,10,1,4,0,0
"Advocate Group Care, Plainfield NJ: Pricing & Availability | Olera.care",1,1,1,1,0,34,1,5,0,0
"Advocate In-Home Care - Naples, Golden Gate FL: Pricing & Availability | Olera.care",1,1,2,0.5,0.5,41,1,3,0,0
"Advocate In-Home Care, Miami Lakes FL: Pricing & Availability | Olera.care",1,1,1,1,0,60,1,5,0,0
"Agape Elderly care, Rotterdam NY: Pricing & Availability | Olera.care",1,1,1,1,0,114,1,5,0,0
"Agape Senior Living - The Manor on Lawndale Assisted Living, Tupelo MS: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Aged, Blind, and Disabled (ABD) Medicaid | Iowa | Benefits Hub | Olera",1,1,1,1,0,39,1,4,0,0
"Ageless Skye Resources, Harrison NY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Aging At Home, Westfield MA: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,5,0,0
"Aging Network Services, North Bethesda MD: Pricing & Availability | Olera.care",1,1,1,1,0,63,1,4,0,0
"Aging With Grace's At Home Health and Help, Lexington KY: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Aid Home Health Care Services LLC, Albuquerque NM: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,5,0,0
Alabama Medicaid for Aged/Disabled | Alabama | Benefits Hub | Olera,1,1,1,1,0,3,1,2,0,0
Alaska SNAP (Food Stamps) Document Checklist 2026 — 16 Documents to Apply | Olera,1,1,1,1,0,12,1,1,0,0
Alaska SNAP (Food Stamps) Forms 2026 — Download Application & Referral Forms | Olera,1,1,1,1,0,47,1,5,0,0
"Alayia Helping Hands Home Care Agency ( ACCREDITED BY CAHC), Maplewood NJ: Pricing & Availability | Olera.care",1,1,1,1,0,32,1,4,0,0
"Albright LIFE Franklin, Chambersburg PA: Pricing & Availability | Olera.care",1,1,1,1,0,65,1,4,0,0
"Alcoeur Gardens at Aberdeen, Marlboro NJ: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,2,0,0
"Alders Magnolia 55+ Active Adult Community, Cuero TX: Pricing & Availability | Olera.care",1,1,1,1,0,28,1,2,0,0
"Aldersgate Village, Topeka KS: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,2,0,0
"Alderwood Post Acute & Rehabilitation, Lynnwood WA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Alegre Home Care, San Rafael CA: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"Alejandro Rivera Senior Citizen Apartments, Calexico CA: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,4,0,0
"Alice Care, Fair Oaks CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Alivio Home Care, Olmito TX: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,4,0,0
"All About You Home Health Care, Albuquerque NM: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"All American Home Health, Blue Island IL: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,4,0,0
"All American Homecare Agency, Freeport NY: Pricing & Availability | Olera.care",1,1,1,1,0,89,1,5,0,0
"All Assist Home Care, Matteson IL: Pricing & Availability | Olera.care",1,1,1,1,0,29,1,4,0,0
"All Inclusive Care. Dba: All Inclusive Homecare, West Palm Beach FL: Pricing & Availability | Olera.care",1,1,1,1,0,47,1,4,0,0
"All N One Home Health Agency, LLC, Phoenix AZ: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"All Phases Companion Care, Oakley CA: Pricing & Availability | Olera.care",1,1,1,1,0,25,1,4,0,0
"All Valley Home Health Care & Nursing, Peoria AZ: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"All Ways Caring HomeCare - Goldsboro, NC, Goldsboro NC: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Allendale Nursing and Rehabilitation Community, Allendale MI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Alma Gardens Apartments, Hillsboro OR: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Almond Grove Assisted Living, Orangevale CA: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,4,0,0
"Almost Family Home Care, West Palm Beach FL: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Aloha comfort Living, North Lynnwood WA: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,4,0,0
"Alpha Care Hawaii, Hilo HI: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"Alpha Omega Caregivers, Glendale Heights IL: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,5,0,0
"Alpha Terrace Apartments, University City MO: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Alta Loma Gardens Residential Care #1, Rancho Cucamonga CA: Pricing & Availability | Olera.care",1,1,1,1,0,35,1,4,0,0
"Alta View Post Acute, East Los Angeles CA: Pricing & Availability | Olera.care",1,1,1,1,0,58,1,5,0,0
"Alternative Choices, Battle Creek MI: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Alternative Home Healthcare of Broward County, Tamarac FL: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"Alternative Senior Care, Sartell MN: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,4,0,0
"AlveoMed Nursing, North Highlands CA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Always & Forever Comfort Care, Indianapolis IN: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Always At Your Side, Grove City OH: Pricing & Availability | Olera.care",1,1,1,1,0,28,1,5,0,0
"Always Compassionate Home Care - White Plains Office, White Plains NY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Alzheimer's Community Care, Palm Beach Gardens FL: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,4,0,0
"Amadeo In Home Care, West Puente Valley CA: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Amazing Valley Health Services, Edinburg TX: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Amber Home Care, Columbus OH: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Amedisys Home Health Care, Durham NC: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Amedisys Home Health Care, Myrtle Beach SC: Pricing & Availability | Olera.care",1,1,1,0,1,10,1,4,0,0
"Amedisys Home Health Care, Shreveport LA: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,5,0,0
"American Family Health Services, Wylie TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"American Gold Star Manor, Long Beach CA: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"American House Halls, Knoxville TN: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"American Medical Home Health - Corpus Christi, Corpus Christi TX: Pricing & Availability | Olera.care",1,1,1,1,0,3,1,4,0,0
"American Mercy Home Care, Cincinnati OH: Pricing & Availability | Olera.care",1,1,1,1,0,50,1,5,0,0
"American Senior Communities, Indianapolis IN: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Americare Assisted Living, Torrance CA: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,5,0,0
"Amira Choice Plymouth, Plymouth MN: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,4,0,0
"Amrit Sabha Adult Day Care Center of MA, Westborough MA: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Ana's Adult Family Home, Sammamish WA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Andre Place, South Bend IN: Pricing & Availability | Olera.care",1,1,1,1,0,29,1,4,0,0
"Anew Home Care Services, Plano TX: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,4,0,0
"Angel Caregivers, Park Ridge IL: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"Angel House Family Care Homes, Asheville NC: Pricing & Availability | Olera.care",1,1,1,1,0,46,1,4,0,0
"AngelKare Home Caregiving Services, Aberdeen SD: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,4,0,0
"Angelcare Haven, Harlingen TX: Pricing & Availability | Olera.care",1,1,1,1,0,34,1,4,0,0
"Angelica Guest Home, Lynwood CA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Angels Care Home Health Fairlawn, Green OH: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Angels Care Home Health Russell, Hays KS: Pricing & Availability | Olera.care",1,1,1,1,0,42,1,5,0,0
"Angels House Adult Care, Sunrise Manor NV: Pricing & Availability | Olera.care",1,1,1,1,0,30,1,2,0,0
"Angels Senior Living at North Tampa, Town n Country FL: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"Angels of Hope Care Home, New Braunfels TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Ann Street Senior Living, Kannapolis NC: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"Antioch Rivertown Senior Housing, Antioch CA: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Anza Terrace Senior Apartments, Santee CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"ApexCare Modesto, Modesto CA: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"ApexCare, Davis CA: Pricing & Availability | Olera.care",1,1,1,1,0,107,1,5,0,0
"Applewood Pointe Of Maple Grove, Maple Grove MN: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Arbor Oaks at Tyrone, St. Petersburg FL: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Arbor Ridge Senior Apartments, Sioux Falls SD: Pricing & Availability | Olera.care",1,1,1,1,0,37,1,5,0,0
"Arbor Terrace Glenview, Glenview IL: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,3,0,0
"Arcadia Home Care & Staffing, Cupertino CA: Pricing & Availability | Olera.care",1,1,1,1,0,47,1,4,0,0
Area Agency on Aging Legal Services | Michigan | Benefits Hub | Olera,1,1,1,1,0,0,1,3,0,0
Arizona Benefits | Benefits Hub | Olera,1,1,1,1,0,0,1,1,0,0
"Arizona Pioneers' Home, Prescott AZ: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"Arlington Care Center, Newark OH: Pricing & Availability | Olera.care",1,1,1,1,0,68,1,5,0,0
"Ascension Living Franciscan Place, Brookfield WI: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Ascension at Home Illinois - Chicagoland, Morton Grove IL: Pricing & Availability | Olera.care",1,1,1,1,0,29,1,5,0,0
"Ascension at Home together with Compassus, Pensacola FL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Aspect One Healthcare, Dolton IL: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,5,0,0
"Aspen Grove, Billings MT: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Aspen Home Health and Hospice of the Treasure Valley, Sun Valley NV: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,5,0,0
"Aspire of Pleasant Valley Nursing & Rehabilitation Center (RiverView Manor), Pleasant Prairie WI: Pricing & Availability | Olera.care",1,1,1,1,0,55,1,5,0,0
"Aspirus At Home - Home Care - Wisconsin Rapids, Wisconsin Rapids WI: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,4,0,0
"Assisted Home Health and Hospice, Santa Barbara CA: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Assisted Living - Easter Cottages, Battle Creek MI: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,4,0,0
"Assisted Living in Anchorage, AK | Compare Providers | Olera",1,1,1,0,1,0,1,3,0,0
"Assisted Living in Bellingham, WA | Compare Providers | Olera",1,1,1,1,0,142,1,2,0,0
"Assisted Living in Braintree, MA | Compare Providers | Olera",1,1,1,1,0,2,1,4,0,0
"Assisted Living in Brookings, SD | Compare Providers | Olera",1,1,1,0,1,0,1,3,0,0
"Assisted Living in Clayton, NC | Compare Providers | Olera",1,1,1,1,0,23,1,4,0,0
"Assisted Living in Council Bluffs, IA | Compare Providers | Olera",1,1,1,0,1,8,1,4,0,0
"Assisted Living in Deer Park, NY | Compare Providers | Olera",1,1,1,1,0,23,1,3,0,0
"Assisted Living in Denton, TX | Compare Providers | Olera",1,1,1,1,0,2,1,1,0,0
"Assisted Living in El Cajon, CA | Compare Providers | Olera",1,1,1,1,0,180,1,2,0,0
"Assisted Living in Elizabethtown, KY | Compare Providers | Olera",1,1,1,1,0,37,1,4,0,0
Assisted Living in Florida | Compare Providers | Olera,1,1,1,0,1,0,1,3,0,0
"Assisted Living in Fort Washington, MD | Compare Providers | Olera",1,1,1,1,0,20,1,1,0,0
"Assisted Living in Frankfort, IL | Compare Providers | Olera",1,1,1,1,0,95,1,4,0,0
"Assisted Living in Glens Falls, NY | Compare Providers | Olera",1,1,1,1,0,6,1,1,0,0
"Assisted Living in High Point, NC | Compare Providers | Olera",1,1,1,1,0,35,1,1,0,0
"Assisted Living in Houston, TX | Compare Providers | Olera",1,1,1,1,0,275,1,2,0,0
"Assisted Living in Madison Heights, MI | Compare Providers | Olera",1,1,1,1,0,41,1,4,0,0
"Assisted Living in Marlboro, NJ | Compare Providers | Olera",1,1,1,1,0,66,1,1,0,0
"Assisted Living in Milwaukee, WI | Compare Providers | Olera",1,1,1,1,0,9,1,4,0,0
"Assisted Living in Minneapolis, MN | Compare Providers | Olera",1,1,1,1,0,10,1,1,0,0
Assisted Living in Minnesota | Compare Providers | Olera,1,1,1,1,0,0,1,1,0,0
"Assisted Living in Murray, UT | Compare Providers | Olera",1,1,1,1,0,10,1,4,0,0
Assisted Living in New Jersey | Compare Providers | Olera,1,1,1,1,0,32,1,1,0,0
"Assisted Living in Pasco, WA | Compare Providers | Olera",1,1,1,1,0,89,1,2,0,0
Assisted Living in Pennsylvania | Compare Providers | Olera,1,1,1,0,1,0,1,3,0,0
"Assisted Living in Portland, OR | Compare Providers | Olera",1,1,1,1,0,36,1,4,0,0
"Assisted Living in Redding, CA | Compare Providers | Olera",1,1,1,1,0,122,1,2,0,0
Assisted Living in Washington | Compare Providers | Olera,1,1,1,1,0,7,1,1,0,0
"Assisting Angels Senior Care, Amherst NY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Assisting Hands Central Milwaukee, Brookfield WI: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,4,0,0
"Assured Home Health of Longview, Battle Ground WA: Pricing & Availability | Olera.care",1,1,1,1,0,42,1,5,0,0
"At Home Solutions - Licensed Home Care Services Agency, Albany NY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Atlanta Home Health Care, Atlanta GA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Atlantic Home Staffing- Home Care Agency, Fayetteville NC: Pricing & Availability | Olera.care",1,1,1,1,0,30,1,4,0,0
"Atria Center City, Philadelphia PA: Pricing & Availability | Olera.care",1,1,1,1,0,113,1,4,0,0
"Attent Hospice, Euless TX: Pricing & Availability | Olera.care",1,1,1,1,0,182,1,4,0,0
"August Healthcare at Iliff, Linton Hall VA: Pricing & Availability | Olera.care",1,1,1,1,0,37,1,5,0,0
"Aurora Home Health Care, Lorain OH: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,3,0,0
"Aurora Residential Alternatives at the Pinery, Parker CO: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Austin Personal Care Home, Pflugerville TX: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Authentic Care, West New York NJ: Pricing & Availability | Olera.care",1,1,1,1,0,71,1,5,0,0
"Autumn Lake Healthcare at Berkeley Heights, Piscataway NJ: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Autumn Park Assisted Living, Washington UT: Pricing & Availability | Olera.care",1,1,1,1,0,1,1,4,0,0
"Autumn Trace North Vernon, Seymour IN: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,5,0,0
"Auxiliary House Memory Care Home, Bethesda MD: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Avalanche Care Elite Medical Staffing, Clarkstown NY: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,4,0,0
"Avalon In Home Nursing & Rehabilitation, Dale City VA: Pricing & Availability | Olera.care",1,1,1,1,0,148,1,4,0,0
"Avalon Somers, Somers NY: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"Avalon Square, Waukesha WI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Aveanna Home Health of East Alabama (Trussville), Birmingham AL: Pricing & Availability | Olera.care",1,1,1,1,0,40,1,5,0,0
"Avenly Senior Living, South Fulton GA: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Aviator Home Health, Fort Worth TX: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,2,0,0
"Avir at River Ridge, Corpus Christi TX: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Azalea Estates of Fayetteville, Fayetteville GA: Pricing & Availability | Olera.care",1,1,1,1,0,50,1,5,0,0
"Azalea Gardens Assisted Living & Memory Care, Brookings OR: Pricing & Availability | Olera.care",1,1,1,1,0,6,1,3,0,0
"Azalea Place Assisted Living, Great Falls MT: Pricing & Availability | Olera.care",1,1,1,1,0,82,1,5,0,0
"BAYADA Assistive Care - State Programs, Perth Amboy NJ: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"BAYADA Home Health, York PA: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,4,0,0
"Babylon Gate Home Care, Portland ME: Pricing & Availability | Olera.care",1,1,1,0,1,10,1,4,0,0
"Badger Mountain Adult Family Home, Richland WA: Pricing & Availability | Olera.care",1,1,1,1,0,79,1,5,0,0
"Bald Eagle Commons, West Milford NJ: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Baldwin Grove, Forest Park OH: Pricing & Availability | Olera.care",1,1,1,1,0,58,1,5,0,0
"Baptist Village Of Dothan, Dothan AL: Pricing & Availability | Olera.care",1,1,1,1,0,43,1,4,0,0
"Baptist Village, Broken Arrow OK: Pricing & Availability | Olera.care",1,1,1,1,0,58,1,5,0,0
"Bari Home Care, Buffalo NY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Barron Center, Portland ME: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Barstow Village, Scituate MA: Pricing & Availability | Olera.care",1,1,1,1,0,58,1,5,0,0
