# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Google Ads Account
# Property: olera.care - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20251014
# End date: 20251020
Page title and screen class,Views,Active users,Sessions,Engagement rate,Bounce rate,Average engagement time per active user,Views per active user,Event count,Key events,Total revenue
"Soundview Assisted Living 2, Asheville NC: Pricing & Availability | Olera.care",2,2,3,0.3333333333333333,0.6666666666666666,11,1,9,0,0
"Southside Gardens, Baton Rouge LA: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,95,1,4,0,0
"Specialized Home Care & Hospice of Wichita, Wichita KS: Pricing & Availability | Olera.care",2,1,1,1,0,49,2,6,0,0
"Springfield Family Home Care, Battle Creek MI: Pricing & Availability | Olera.care",2,1,1,1,0,386,2,7,0,0
"St Clare Terrace, Fond du Lac WI: Pricing & Availability | Olera.care",2,1,1,1,0,249,2,6,0,0
"St Joseph Home For the Elderly, Palatine IL: Pricing & Availability | Olera.care",2,1,1,1,0,12,2,5,0,0
"St. Catherine Retirement Community, Florissant MO: Pricing & Availability | Olera.care",2,1,1,1,0,38,2,3,0,0
"St. John's United Chapel Court Apartments, Billings MT: Pricing & Availability | Olera.care",2,2,2,1,0,219.5,1,9,0,0
"St. John's United Mission Ridge, Billings MT: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,20,1,9,0,0
"St. John's United WyndStone, Billings MT: Pricing & Availability | Olera.care",2,1,1,1,0,25,2,6,0,0
"St. Jude’s Nursing Facility, New Orleans LA: Pricing & Availability | Olera.care",2,2,2,1,0,13.5,1,8,0,0
"St. Teresa's Villa, Slidell LA: Pricing & Availability | Olera.care",2,2,2,1,0,76,1,7,0,0
"Star Home Health Care, Minneapolis MN: Pricing & Availability | Olera.care",2,2,2,1,0,8,1,8,0,0
"Stay at Home Nursing and Companion, Columbia MD: Pricing & Availability | Olera.care",2,2,2,1,0,41,1,8,0,0
"Still Hopes Episcopal Retirement Community, Columbia SC: Pricing & Availability | Olera.care",2,2,2,1,0,5,1,7,0,0
"Stonewell Senior Care, Olympia WA: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,0,1,6,0,0
"Strong Care Home, San Diego CA: Pricing & Availability | Olera.care",2,1,1,1,0,309,2,6,0,0
"Sugarbush Living- Maple House, Flint MI: Pricing & Availability | Olera.care",2,2,2,1,0,58,1,2,0,0
"Sunset Home Health Services, Cape Coral FL: Pricing & Availability | Olera.care",2,1,3,0.3333333333333333,0.6666666666666666,151,2,6,0,0
"Sunshine Assisted Living, Lynwood CA: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,30.5,1,9,0,0
"TLC Healthcare Agencies, Upper Darby PA: Pricing & Availability | Olera.care",2,1,1,1,0,86,2,6,0,0
"Tabor Oaks, Fairfield CA: Pricing & Availability | Olera.care",2,1,1,1,0,0,2,4,0,0
"Tamarack Ridge, Kent OH: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,6,1,7,0,0
"Taylored Care Incorporated, Mount Vernon NY: Pricing & Availability | Olera.care",2,1,2,0,1,0,2,5,0,0
"Tealwood Senior Living, Bloomington MN: Pricing & Availability | Olera.care",2,2,2,1,0,90,1,8,0,0
"Terreno Gardens Skilled Care, Los Gatos CA: Pricing & Availability | Olera.care",2,2,2,1,0,29,1,9,0,0
"The Birchwood of Golfcrest (Formerly Arden Place of Houston), Houston TX: Pricing & Availability | Olera.care",2,2,2,1,0,111.5,1,9,0,0
"The Blossoms at Fort Smith Rehab & Nursing Center, Fort Smith AR: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,60,1,8,0,0
"The Bluffs of Flagstaff, Flagstaff AZ: Pricing & Availability | Olera.care",2,2,2,1,0,2,1,4,0,0
"The Collective, Manteca CA: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,12.5,1,7,0,0
"The Colonnade, Surprise AZ: Pricing & Availability | Olera.care",2,1,2,0.5,0.5,30,2,6,0,0
"The Crossings at North River, Tuscaloosa AL: Pricing & Availability | Olera.care",2,2,2,1,0,66,1,5,0,0
"The Crossroads at Bon Air, Richmond VA: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,20,1,7,0,0
"The Echelon of Medina, Medina OH: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,82,1,7,0,0
"The Eden of Las Colinas, Irving TX: Pricing & Availability | Olera.care",2,2,2,1,0,22.5,1,8,0,0
"The Estates of Midwest City, Midwest City OK: Pricing & Availability | Olera.care",2,1,1,1,0,27,2,5,0,0
"The Foothills Retirement Community, Easley SC: Pricing & Availability | Olera.care",2,2,2,1,0,81.5,1,9,0,0
"The Goldton at Adelaide, Starkville MS: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,66.5,1,7,0,0
"The Grandview of Chisholm Trail, Fort Worth TX: Pricing & Availability | Olera.care",2,2,2,1,0,5,1,4,0,0
"The Hamptons of Tyler, Tyler TX: Pricing & Availability | Olera.care",2,2,2,1,0,11,1,4,0,0
"The Haven Memory Care, Ottumwa IA: Pricing & Availability | Olera.care",2,1,1,1,0,9,2,5,0,0
"The Heritage at Delray, Delray Beach FL: Pricing & Availability | Olera.care",2,2,3,0,1,0,1,8,0,0
"The Heritage, Appleton WI: Pricing & Availability | Olera.care",2,2,2,1,0,351,1,10,0,0
"The Hills Senior Living, Placentia CA: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,54,1,8,0,0
"The Legacy Assisted Living in the Heights, Billings MT: Pricing & Availability | Olera.care",2,1,1,1,0,0,2,4,0,0
"The Lido 55+ Senior Apartments, Henderson NV: Pricing & Availability | Olera.care",2,1,1,1,0,0,2,4,0,0
"The Lodge, Warner Robins GA: Pricing & Availability | Olera.care",2,1,1,1,0,125,2,6,0,0
"The Open Arms House, Visalia CA: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,23,1,8,0,0
"The Pillars at Crystal Bay, Racine WI: Pricing & Availability | Olera.care",2,1,1,1,0,59,2,5,0,0
"The Preserve At Spring Creek, Garland TX: Pricing & Availability | Olera.care",2,1,2,0,1,0,2,5,0,0
"The Retreat at Western Branch, Chesapeake VA: Pricing & Availability | Olera.care",2,2,2,1,0,69.5,1,8,0,0
"The Rushwood Senior Living, Wichita KS: Pricing & Availability | Olera.care",2,1,1,1,0,121,2,6,0,0
"The Springs at Wyandot Trail, Lancaster OH: Pricing & Availability | Olera.care",2,1,1,1,0,0,2,4,0,0
"The Summit of Bettendorf, a WellSpire Community, Bettendorf IA: Pricing & Availability | Olera.care",2,0,2,0,1,0,0,4,0,0
"The Vine Home Health Care, Westerville OH: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,33,1,8,0,0
"The Vistas at Bettendorf (Formerly Iowa Masonic Health Facilities), Bettendorf IA: Pricing & Availability | Olera.care",2,1,1,1,0,133,2,6,0,0
"The Watermark at Morrison Ranch, Gilbert AZ: Pricing & Availability | Olera.care",2,1,2,0.5,0.5,110,2,7,0,0
"The Williams Home, Lynchburg VA: Pricing & Availability | Olera.care",2,1,1,1,0,333,2,2,0,0
"Thrivemore, Winston-Salem NC: Pricing & Availability | Olera.care",2,2,2,1,0,23,1,8,0,0
Top Choice Home Care - Inbox - Olera,2,1,1,1,0,128,2,3,0,0
"Top Choice Home Care, Philadelphia PA: Pricing & Availability | Olera.care",2,2,2,1,0,63.5,1,9,0,0
"Total Care At Home, Hobbs NM: Pricing & Availability | Olera.care",2,2,2,1,0,34,1,3,0,0
"Touchmark on South Hill, Spokane WA: Pricing & Availability | Olera.care",2,1,2,0,1,0,2,5,0,0
"Tremont Apartments, Killeen TX: Pricing & Availability | Olera.care",2,2,2,0,1,0,1,6,0,0
"Trenton Gardens Rehabilitation and Nursing Center, Trenton NJ: Pricing & Availability | Olera.care",2,1,1,1,0,19,2,5,0,0
"Un Buen Amanecer Home Health, Mission TX: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,5.5,1,8,0,0
"Universal Home Health Services Corp, Cape Coral FL: Pricing & Availability | Olera.care",2,2,2,1,0,41.5,1,8,0,0
"VMRC - Virginia Mennonite Retirement Community, Harrisonburg VA: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,29,1,7,0,0
"Vacaville Center of Rehab Experts, Vacaville CA: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,13.5,1,8,0,0
"Vamos Home Health, Pharr TX: Pricing & Availability | Olera.care",2,2,2,0,1,2.5,1,10,0,0
"Vandever House, Broken Arrow OK: Pricing & Availability | Olera.care",2,2,2,1,0,15,1,8,0,0
"Vickie's Helping Hands, Savannah GA: Pricing & Availability | Olera.care",2,1,2,0,1,0,2,5,0,0
"Victoria Park Apartments (Seniors 55+), Waldorf MD: Pricing & Availability | Olera.care",2,1,2,0,1,0,2,5,0,0
"Villa Nora ALF, Hialeah FL: Pricing & Availability | Olera.care",2,2,2,0,1,4.5,1,7,0,0
"Village Caregiving, Madison WI: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,49.5,1,7,0,0
"Village Cooperative of Crow Creek, Davenport IA: Pricing & Availability | Olera.care",2,1,1,1,0,0,2,5,0,0
"Villages At Vintage Oaks, St. Joseph MO: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,99,1,8,0,0
"Villas of Chenal, Little Rock AR: Pricing & Availability | Olera.care",2,2,2,1,0,35,1,8,0,0
Visiting Angels - Inbox - Olera,2,1,1,1,0,45,2,3,0,0
"Visiting Angels, Fort Smith AR: Pricing & Availability | Olera.care",2,2,2,1,0,65.5,1,4,0,0
"Visiting Angels, Scottsdale AZ: Pricing & Availability | Olera.care",2,2,2,0,1,0,1,6,0,0
"Visiting Angels, Toledo OH: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,128.5,1,7,0,0
"Vivante Newport Center, Newport Beach CA: Pricing & Availability | Olera.care",2,1,1,1,0,275,2,6,0,0
"Vivia Cares by Ho'okele Home Care, Honolulu HI: Pricing & Availability | Olera.care",2,1,1,1,0,98,2,6,0,0
"Volante Bayside Senior Living, Fort Myers FL: Pricing & Availability | Olera.care",2,2,2,1,0,29,1,8,0,0
"Walden Park Senior Complex, Buffalo NY: Pricing & Availability | Olera.care",2,2,2,1,0,54,1,8,0,0
"Waterford At Rossmoor, Walnut Creek CA: Pricing & Availability | Olera.care",2,2,2,1,0,41.5,1,9,0,0
"Watermere at Flower Mound, Flower Mound TX: Pricing & Availability | Olera.care",2,1,2,1,0,49,2,8,0,0
"Waters Edge Village, Muncie IN: Pricing & Availability | Olera.care",2,1,1,1,0,300,2,7,0,0
"Waynesborough House, Goldsboro NC: Pricing & Availability | Olera.care",2,2,2,1,0,15,1,8,0,0
"We Care 4 U Home Health Care, Converse TX: Pricing & Availability | Olera.care",2,2,2,1,0,131.5,1,9,0,0
"Welbrook Transitional Rehabilitation, Las Cruces NM: Pricing & Availability | Olera.care",2,2,2,0,1,0,1,6,0,0
"Wellbeing Assisted Living, Corpus Christi TX: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,121,1,7,0,0
"Wellington Parke, Oklahoma City OK: Pricing & Availability | Olera.care",2,1,2,0,1,1,2,6,0,0
"West Fork at Weatherford, Weatherford TX: Pricing & Availability | Olera.care",2,2,2,1,0,3,1,4,0,0
What can I do about caregiver burnout?,2,1,1,1,0,19,2,2,0,0
What should I look for when picking a home care agency for my mom's needs? How much does it cost?,2,1,1,1,0,68,2,3,0,0
"Willard Haus Senior Apartments, Janesville WI: Pricing & Availability | Olera.care",2,2,2,0,1,0,1,6,0,0
"Willard Manor, Stamford CT: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,48,1,8,0,0
"Willows Retirement Living, Bremerton WA: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,86.5,1,9,0,0
"Wilshire Senior Apartments, Smyrna GA: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,16,1,7,0,0
"Windwood Estates, St. Joseph MO: Pricing & Availability | Olera.care",2,2,2,1,0,59.5,1,7,0,0
"Young at Heart Senior Care Home, Hot Springs AR: Pricing & Availability | Olera.care",2,2,2,1,0,34.5,1,8,0,0
"Zahraa Home Care, Portland ME: Pricing & Availability | Olera.care",2,2,2,0.5,0.5,6,1,8,0,0
"Zayan LLC ActiveCare Home Care, Park Ridge IL: Pricing & Availability | Olera.care",2,2,2,0,1,2.5,1,8,0,0
"ameriCARE Mid-Atlantic, Reisterstown MD: Pricing & Availability | Olera.care",2,1,1,1,0,5,2,6,0,0
"1 of a KIND Medical Services, Fort Smith AR: Pricing & Availability | Olera.care",1,1,1,1,0,23,1,4,0,0
"1st Choice Home Care, Paragould AR: Pricing & Availability | Olera.care",1,1,1,1,0,59,1,5,0,0
"1st Choice Home Health & Hospice Inc., Oklahoma City OK: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"1st Line Adult Family Home, Shoreline WA: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,4,0,0
"1st Meridian Care Services, San Diego CA: Pricing & Availability | Olera.care",1,1,1,1,0,40,1,4,0,0
"24 Hour Home Care, Roseville CA: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"A & A Home Health Equipment, Tupelo MS: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"A Blissful Retreat-Wilson, Concord CA: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,4,0,0
"A Caring Place, Pasadena CA: Pricing & Availability | Olera.care",1,1,1,1,0,1,1,4,0,0
"A Gentle Touch Home Health Care, Las Vegas NV: Pricing & Availability | Olera.care",1,1,1,1,0,119,1,4,0,0
"A Homemade Plan, Annapolis MD: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"A Joyous Kare Home Care, Brownsburg IN: Pricing & Availability | Olera.care",1,1,1,1,0,8,1,1,0,0
"A Love 4 Homecare, Burbank CA: Pricing & Availability | Olera.care",1,1,1,1,0,104,1,4,0,0
"A New Hope Home Health Care, Dayton OH: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,3,0,0
"A Path of Care Sooner Home Health, Enid OK: Pricing & Availability | Olera.care",1,1,1,1,0,37,1,5,0,0
"A Senior Connection, Carmichael CA: Pricing & Availability | Olera.care",1,1,1,1,0,58,1,4,0,0
"A Touch of Grace, Medford OR: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"A to Z Home Health, Glendale CA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,5,0,0
"A+ Personal Home Care, Pikesville MD: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,5,0,0
"A+ Quality Home Health Care, Sunrise FL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"A.N.D. Home Healthcare, Longview TX: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"AAA Home Care, Nampa ID: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"ABBA HOME CARE, Worcester MA: Pricing & Availability | Olera.care",1,1,1,1,0,23,1,4,0,0
"ACC Greenhaven Terrace, Sacramento CA: Pricing & Availability | Olera.care",1,1,1,1,0,86,1,4,0,0
"ACOYA Troon, Scottsdale AZ: Pricing & Availability | Olera.care",1,1,1,1,0,35,1,4,0,0
"AEC Living, Alameda CA: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"AGING Services Cenatus Center on AGING & Caregiving, Kissimmee FL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"AHCS Referral, Hacienda Heights CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"ANN CAREGIVERS LLC, Bowie MD: Pricing & Availability | Olera.care",1,1,1,1,0,36,1,4,0,0
"AVIVA Fort Worth, Fort Worth TX: Pricing & Availability | Olera.care",1,1,1,1,0,67,1,4,0,0
"Abbey Senior Health, O'Fallon MO: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Abbotswood at Irving Park, Greensboro NC: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Abe’s Garden Community, Nashville TN: Pricing & Availability | Olera.care",1,1,1,1,0,38,1,1,0,0
"Abiding Home Health Enid, Enid OK: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Abilene Senior Village, Abilene TX: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"Abundant Home Health, Arlington TX: Pricing & Availability | Olera.care",1,1,1,1,0,103,1,4,0,0
"Acacia Home Care, Utica NY: Pricing & Availability | Olera.care",1,1,1,1,0,48,1,5,0,0
"Academy Place Apartments, Houma LA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,4,0,0
"AccentCare - Baylor Scott & White, Waco TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"AccentCare Home Health, Kennesaw GA: Pricing & Availability | Olera.care",1,1,1,1,0,21,1,1,0,0
"AccentCare Hospice & Palliative Care-Greater Waco, Waco TX: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"AccentCare Inpatient Hospice Center at Oak Manor-Largo, Largo FL: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,2,0,0
"AccentCare Inpatient Hospice Center, Dunedin FL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"AccentCare Personal Care Services, Lufkin TX: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,5,0,0
"AccentCare Personal Care Services, Waco TX: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"AccentCare | Home Health in affiliation with Baylor Scott & White Health, Bryan/College Station TX: Pricing & Availability | Olera.care",1,1,1,1,0,107,1,5,0,0
"AccessEdge Home Health Care of Wichita, Wichita KS: Pricing & Availability | Olera.care",1,1,1,1,0,48,1,5,0,0
"Accordius Health at St. Mary, Davenport IA: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Ace Care Homes (Adult Family Home), Kenmore WA: Pricing & Availability | Olera.care",1,1,1,1,0,29,1,4,0,0
"Acorn, Chapel Hill NC: Pricing & Availability | Olera.care",1,1,1,1,0,165,1,5,0,0
"Active At Home Senior Services, Durham NC: Pricing & Availability | Olera.care",1,1,1,1,0,21,1,1,0,0
"Addus HomeCare, Sacramento CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Adult Day Of Dunwoody, Dunwoody GA: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"AdultCare Adult Day Care, Union City NJ: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,5,0,0
"Advance Choice Home Care, Jackson TN: Pricing & Availability | Olera.care",1,1,1,1,0,34,1,4,0,0
"Advanced Rehab And Healthcare of Wichita Falls, Wichita Falls TX: Pricing & Availability | Olera.care",1,1,1,1,0,101,1,5,0,0
"Advantage Home Care Downtown, Houston TX: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Advantage Homecare, Collinsville IL: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"Advocate In-Home Care - Fort Myers, Fort Myers FL: Pricing & Availability | Olera.care",1,1,1,1,0,106,1,5,0,0
"Aevum Home Health, San Luis Obispo CA: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Affinity Home Health Care Services, Riverside CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Agape Collins’ Carehome, Vallejo CA: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,4,0,0
"Agencia de Salud a Domicilio Angel Hands, Kissimmee, FL: Precios y disponibilidad | Olera.care",1,1,1,1,0,0,1,1,0,0
Aging in Place | Olera Caregiver Forum: Supportive Member Community,1,1,1,1,0,9,1,2,0,0
"Agrace, Fitchburg WI: Pricing & Availability | Olera.care",1,1,1,1,0,99,1,5,0,0
"Ahadi Adult Family Home, Spokane WA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Ahepa 37 Apartments, Syracuse NY: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Aide To You Home Care, Colorado Springs CO: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,4,0,0
"Aidewell Home Care, Philadelphia PA: Pricing & Availability | Olera.care",1,1,1,1,0,28,1,4,0,0
"Alderbrook Skilled Nursing Facility, Lancaster CA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Aldersgate Village, Topeka KS: Pricing & Availability | Olera.care",1,1,1,1,0,94,1,4,0,0
"Aleardi's Lilac Inn, Farmington Hills MI: Pricing & Availability | Olera.care",1,1,1,1,0,37,1,4,0,0
"Alegria Community Living, Alameda CA: Pricing & Availability | Olera.care",1,1,1,1,0,60,1,4,0,0
"Alexander Heights Senior Luxury Apartments, Fredericksburg VA: Pricing & Availability | Olera.care",1,1,1,1,0,122,1,2,0,0
"Alice's Clubhouse Memory Care Day Center, Mount Pleasant SC: Pricing & Availability | Olera.care",1,1,1,1,0,3,1,1,0,0
"Alician Senior Apartments, Upper Darby PA: Pricing & Availability | Olera.care",1,1,1,1,0,29,1,5,0,0
"All About Caring Home Health Care, Midwest City OK: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,3,0,0
"All About You Homecare, Torrington CT: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,4,0,0
"All Access Home Health Care, Annandale VA: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"All Seasons Home Care, Laredo TX: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"All Ways Caring HomeCare, Coeur d'Alene ID: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,4,0,0
"All-Aid Services, Charleston WV: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"AllCare Living Services, Summerville SC: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,1,0,0
"Allen Health and Rehabilitation, Mobile AL: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Alliance Home Care, Burnsville MN: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Alliance Home Health Care & Nursing Services, Duluth MN: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Allied Services Hospice Center, Scranton PA: Pricing & Availability | Olera.care",1,1,1,1,0,29,1,4,0,0
"Ally Independence, Elk Grove CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Almost Kin, Evansville IN: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Alomega Home Health Care, Bryan/College Station TX: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Alpha Care Hawaii, Hilo HI: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,1,0,0
"Alpha Care Home Health Services of NJ, Paterson NJ: Pricing & Availability | Olera.care",1,1,1,1,0,53,1,4,0,0
"Alpha Home Health Care, College Park MD: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Alpine House Senior Skilled Care Living | SW Portland, Portland OR: Pricing & Availability | Olera.care",1,1,1,1,0,34,1,4,0,0
"Altranais Home Care, Tewksbury MA: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Always Caring Of Connecticut, Westport CT: Pricing & Availability | Olera.care",1,1,1,1,0,28,1,4,0,0
